13F	0001364742	BlackRockInc.	2018-05-09
nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
RESOURCES CONNECTION INC	COM	76122Q105	18		1133	SH	SOLE	7		1133	0	0
RESOURCES CONNECTION INC	COM	76122Q105	2451		151296	SH	SOLE	18		151296	0	0
RESOURCES CONNECTION INC	COM	76122Q105	381		23534	SH	SOLE	19		23534	0	0
RESOURCES CONNECTION INC	COM	76122Q105	44429		2742521	SH	SOLE	21		2742521	0	0
RESOURCES CONNECTION INC	COM	76122Q105	17077		1054139	SH	SOLE	22		976727	0	77412
RESOURCES CONNECTION INC	COM	76122Q105	136		8365	SH	SOLE	26		0	0	8365
RESOURCES CONNECTION INC	COM	76122Q105	86		5294	SH	SOLE	28		5294	0	0
RESOURCES CONNECTION INC	COM	76122Q105	640		39486	SH	SOLE	30		39486	0	0
RESOURCES CONNECTION INC	COM	76122Q105	435		26855	SH	SOLE	34		26855	0	0
RESTORATION ROBOTICS INC	COM	76133C103	5		736	SH	SOLE	18		736	0	0
RESTORATION ROBOTICS INC	COM	76133C103	688		110399	SH	SOLE	21		110399	0	0
RESTORATION ROBOTICS INC	COM	76133C103	15		2464	SH	SOLE	22		0	0	2464
RESTORBIO INC	COM	76133L103	198		20650	SH	SOLE	18		20650	0	0
RESTORBIO INC	COM	76133L103	43		4502	SH	SOLE	19		4502	0	0
RESTORBIO INC	COM	76133L103	1949		203460	SH	SOLE	21		203460	0	0
RESTORBIO INC	COM	76133L103	312		32612	SH	SOLE	22		27907	0	4705
RESTORBIO INC	COM	76133L103	354		36917	SH	SOLE	26		6937	0	29980
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	630		35653	SH	SOLE	2		19272	0	16381
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	681		38520	SH	SOLE	4		38520	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	2967		167934	SH	SOLE	7		167934	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	76		4305	SH	SOLE	15		4305	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	8922		504948	SH	SOLE	18		504948	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	3768		213255	SH	SOLE	19		213255	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	186366		10547036	SH	SOLE	21		10547036	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	85532		4840548	SH	SOLE	22		4625801	0	214747
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	1293		73156	SH	SOLE	23		73156	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	3914		221507	SH	SOLE	25		221507	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	1228		69511	SH	SOLE	26		26183	0	43328
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	268		15181	SH	SOLE	28		15181	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	798		45169	SH	SOLE	29		37650	0	7519
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	12105		685069	SH	SOLE	30		685069	0	0
RETAIL OPPORTUNITY INVTS COR	COM	76131N101	178		10077	SH	SOLE	40		10077	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	1859		159407	SH	SOLE	2		43957	0	115450
RETAIL PPTYS AMER INC	CL A	76131V202	867		74377	SH	SOLE	4		74377	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	3999		342997	SH	SOLE	7		342997	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	112		9605	SH	SOLE	15		9605	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	1411		121046	SH	SOLE	18		120846	0	200
RETAIL PPTYS AMER INC	CL A	76131V202	3399		291480	SH	SOLE	19		291480	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	42716		3663478	SH	SOLE	21		3663478	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	114945		9858056	SH	SOLE	22		9034776	0	823280
RETAIL PPTYS AMER INC	CL A	76131V202	97		8293	SH	SOLE	23		8293	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	5122		439280	SH	SOLE	25		439280	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	1550		132900	SH	SOLE	26		46989	0	85911
RETAIL PPTYS AMER INC	CL A	76131V202	361		30985	SH	SOLE	28		30985	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	955		81867	SH	SOLE	29		81867	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	13385		1147907	SH	SOLE	30		1147907	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	55		4695	SH	SOLE	31		4695	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	87		7460	SH	SOLE	36		7460	0	0
RETAIL PPTYS AMER INC	CL A	76131V202	262		22507	SH	SOLE	40		22507	0	0
RETRACTABLE TECHNOLOGIES INC	COM	76129W105	2		2114	SH	SOLE	18		2114	0	0
RETRACTABLE TECHNOLOGIES INC	COM	76129W105	45		43295	SH	SOLE	21		43295	0	0
RETRACTABLE TECHNOLOGIES INC	COM	76129W105	27		26069	SH	SOLE	22		26069	0	0
RETROPHIN INC	COM	761299106	509		22746	SH	SOLE	2		16240	0	6506
RETROPHIN INC	COM	761299106	17		776	SH	SOLE	7		776	0	0
RETROPHIN INC	COM	761299106	2975		133039	SH	SOLE	18		133039	0	0
RETROPHIN INC	COM	761299106	1788		79955	SH	SOLE	19		79955	0	0
RETROPHIN INC	COM	761299106	37395		1672428	SH	SOLE	21		1672428	0	0
RETROPHIN INC	COM	761299106	28106		1256963	SH	SOLE	22		1189061	0	67902
RETROPHIN INC	COM	761299106	1326		59308	SH	SOLE	23		59308	0	0
RETROPHIN INC	COM	761299106	380		17000	SH	SOLE	26		0	0	17000
RETROPHIN INC	COM	761299106	105		4693	SH	SOLE	28		4693	0	0
RETROPHIN INC	COM	761299106	96		4282	SH	SOLE	29		0	0	4282
RETROPHIN INC	COM	761299106	193		8638	SH	SOLE	30		8638	0	0
RETROPHIN INC	COM	761299106	61		2732	SH	SOLE	40		2732	0	0
REV GROUP INC	COM	749527107	29		1393	SH	SOLE	2		1393	0	0
REV GROUP INC	COM	749527107	17		805	SH	SOLE	7		805	0	0
REV GROUP INC	COM	749527107	1982		95482	SH	SOLE	18		95482	0	0
REV GROUP INC	COM	749527107	502		24182	SH	SOLE	19		24182	0	0
REV GROUP INC	COM	749527107	18987		914588	SH	SOLE	21		914588	0	0
REV GROUP INC	COM	749527107	15616		752205	SH	SOLE	22		706510	0	45695
REV GROUP INC	COM	749527107	264		12723	SH	SOLE	26		0	0	12723
REV GROUP INC	COM	749527107	115		5546	SH	SOLE	30		5546	0	0
REV GROUP INC	COM	749527107	117		5646	SH	SOLE	40		5646	0	0
REVANCE THERAPEUTICS INC	COM	761330109	111		3617	SH	SOLE	2		3511	0	106
REVANCE THERAPEUTICS INC	COM	761330109	26		847	SH	SOLE	7		847	0	0
REVANCE THERAPEUTICS INC	COM	761330109	2815		91402	SH	SOLE	18		91402	0	0
REVANCE THERAPEUTICS INC	COM	761330109	1585		51447	SH	SOLE	19		51447	0	0
REVANCE THERAPEUTICS INC	COM	761330109	45136		1465459	SH	SOLE	21		1465459	0	0
REVANCE THERAPEUTICS INC	COM	761330109	22921		744180	SH	SOLE	22		705209	0	38971
REVANCE THERAPEUTICS INC	COM	761330109	416		13499	SH	SOLE	23		13499	0	0
REVANCE THERAPEUTICS INC	COM	761330109	755		24502	SH	SOLE	26		0	0	24502
REVANCE THERAPEUTICS INC	COM	761330109	189		6123	SH	SOLE	28		6123	0	0
REVANCE THERAPEUTICS INC	COM	761330109	179		5799	SH	SOLE	30		5799	0	0
REVANCE THERAPEUTICS INC	COM	761330109	110		3569	SH	SOLE	40		3569	0	0
REVEN HSG REIT INC	COM NEW	761378207	1		477	SH	SOLE	18		477	0	0
REVLON INC	CL A NEW	761525609	47		2293	SH	SOLE	2		560	0	1733
REVLON INC	CL A NEW	761525609	5		264	SH	SOLE	7		264	0	0
REVLON INC	CL A NEW	761525609	818		39692	SH	SOLE	18		39692	0	0
REVLON INC	CL A NEW	761525609	186		9040	SH	SOLE	19		9040	0	0
REVLON INC	CL A NEW	761525609	7359		357249	SH	SOLE	21		357249	0	0
REVLON INC	CL A NEW	761525609	7550		366511	SH	SOLE	22		344603	0	21908
REVLON INC	CL A NEW	761525609	38		1838	SH	SOLE	28		1838	0	0
REVLON INC	CL A NEW	761525609	78		3809	SH	SOLE	30		3809	0	0
REVLON INC	CL A NEW	761525609	30		1457	SH	SOLE	40		1457	0	0
REVOLUTION LIGHTING TECHNOLO	COM NEW	76155G206	14		4204	SH	SOLE	2		720	0	3484
REVOLUTION LIGHTING TECHNOLO	COM NEW	76155G206	149		43536	SH	SOLE	18		43536	0	0
REVOLUTION LIGHTING TECHNOLO	COM NEW	76155G206	18		5356	SH	SOLE	19		5356	0	0
REVOLUTION LIGHTING TECHNOLO	COM NEW	76155G206	1383		403264	SH	SOLE	21		403264	0	0
REVOLUTION LIGHTING TECHNOLO	COM NEW	76155G206	331		96413	SH	SOLE	22		85992	0	10421
REX AMERICAN RESOURCES CORP	COM	761624105	92		1270	SH	SOLE	2		235	0	1035
REX AMERICAN RESOURCES CORP	COM	761624105	11		152	SH	SOLE	7		152	0	0
REX AMERICAN RESOURCES CORP	COM	761624105	2053		28200	SH	SOLE	18		28200	0	0
REX AMERICAN RESOURCES CORP	COM	761624105	347		4773	SH	SOLE	19		4773	0	0
REX AMERICAN RESOURCES CORP	COM	761624105	40642		558266	SH	SOLE	21		558266	0	0
REX AMERICAN RESOURCES CORP	COM	761624105	12119		166465	SH	SOLE	22		154073	0	12392
REX AMERICAN RESOURCES CORP	COM	761624105	813		11171	SH	SOLE	23		11171	0	0
REX AMERICAN RESOURCES CORP	COM	761624105	212		2914	SH	SOLE	26		0	0	2914
REX AMERICAN RESOURCES CORP	COM	761624105	66		907	SH	SOLE	28		907	0	0
REX AMERICAN RESOURCES CORP	COM	761624105	54		747	SH	SOLE	29		0	0	747
REX AMERICAN RESOURCES CORP	COM	761624105	599		8227	SH	SOLE	30		8227	0	0
REX AMERICAN RESOURCES CORP	COM	761624105	62		852	SH	SOLE	40		852	0	0
REX ENERGY CORPORATION	COM NEW	761565506	11		12572	SH	SOLE	21		12572	0	0
REX ENERGY CORPORATION	COM NEW	761565506	121		132437	SH	SOLE	22		132437	0	0
REXAHN PHARMACEUTICALS INC	COM NEW	761640200	8		5428	SH	SOLE	18		5428	0	0
REXAHN PHARMACEUTICALS INC	COM NEW	761640200	119		78775	SH	SOLE	21		78775	0	0
REXAHN PHARMACEUTICALS INC	COM NEW	761640200	141		93205	SH	SOLE	22		93205	0	0
REXFORD INDL RLTY INC	COM	76169C100	5573		193561	SH	SOLE	2		3256	0	190305
REXFORD INDL RLTY INC	COM	76169C100	7402		257117	SH	SOLE	4		257117	0	0
REXFORD INDL RLTY INC	COM	76169C100	3434		119263	SH	SOLE	7		119263	0	0
REXFORD INDL RLTY INC	COM	76169C100	83		2889	SH	SOLE	15		2889	0	0
REXFORD INDL RLTY INC	COM	76169C100	8581		298040	SH	SOLE	18		297930	0	110
REXFORD INDL RLTY INC	COM	76169C100	4853		168577	SH	SOLE	19		168577	0	0
REXFORD INDL RLTY INC	COM	76169C100	73953		2568695	SH	SOLE	21		2568695	0	0
REXFORD INDL RLTY INC	COM	76169C100	101114		3512132	SH	SOLE	22		3185676	0	326456
REXFORD INDL RLTY INC	COM	76169C100	82		2859	SH	SOLE	23		2859	0	0
REXFORD INDL RLTY INC	COM	76169C100	4394		152621	SH	SOLE	25		152621	0	0
REXFORD INDL RLTY INC	COM	76169C100	1110		38564	SH	SOLE	26		8463	0	30101
REXFORD INDL RLTY INC	COM	76169C100	1681		58394	SH	SOLE	28		58394	0	0
REXFORD INDL RLTY INC	COM	76169C100	910		31595	SH	SOLE	29		26754	0	4841
REXFORD INDL RLTY INC	COM	76169C100	11103		385653	SH	SOLE	30		385653	0	0
REXFORD INDL RLTY INC	COM	76169C100	4903		170311	SH	SOLE	34		170311	0	0
REXFORD INDL RLTY INC	COM	76169C100	320		11120	SH	SOLE	40		11120	0	0
REXNORD CORP NEW	COM	76169B102	2078		70016	SH	SOLE	2		50760	0	19256
REXNORD CORP NEW	COM	76169B102	10		332	SH	SOLE	4		332	0	0
REXNORD CORP NEW	COM	76169B102	1543		51994	SH	SOLE	7		51994	0	0
REXNORD CORP NEW	COM	76169B102	10561		355815	SH	SOLE	18		355815	0	0
REXNORD CORP NEW	COM	76169B102	14108		475352	SH	SOLE	19		475352	0	0
REXNORD CORP NEW	COM	76169B102	96987		3267767	SH	SOLE	21		3267767	0	0
REXNORD CORP NEW	COM	76169B102	106634		3592801	SH	SOLE	22		3393094	0	199707
REXNORD CORP NEW	COM	76169B102	4737		159591	SH	SOLE	23		159591	0	0
REXNORD CORP NEW	COM	76169B102	8042		270963	SH	SOLE	26		26208	0	244755
REXNORD CORP NEW	COM	76169B102	427		14396	SH	SOLE	28		14396	0	0
REXNORD CORP NEW	COM	76169B102	1157		38970	SH	SOLE	29		0	0	38970
REXNORD CORP NEW	COM	76169B102	9513		320505	SH	SOLE	30		320505	0	0
REXNORD CORP NEW	COM	76169B102	332		11181	SH	SOLE	40		11181	0	0
RF INDS LTD	COM PAR $0.01	749552105	18		3988	SH	SOLE	21		3988	0	0
RF INDS LTD	COM PAR $0.01	749552105	1580		343543	SH	SOLE	22		343543	0	0
RGC RES INC	COM	74955L103	19		747	SH	SOLE	2		406	0	341
RGC RES INC	COM	74955L103	562		22118	SH	SOLE	18		22118	0	0
RGC RES INC	COM	74955L103	97		3826	SH	SOLE	19		3826	0	0
RGC RES INC	COM	74955L103	5032		198129	SH	SOLE	21		198129	0	0
RGC RES INC	COM	74955L103	1474		58032	SH	SOLE	22		52482	0	5550
RH	COM	74967X103	248		2608	SH	SOLE	2		2415	0	193
RH	COM	74967X103	21		222	SH	SOLE	4		222	0	0
RH	COM	74967X103	40		417	SH	SOLE	7		417	0	0
RH	COM	74967X103	8231		86385	SH	SOLE	18		86385	0	0
RH	COM	74967X103	3527		37016	SH	SOLE	19		37016	0	0
RH	COM	74967X103	169588		1779888	SH	SOLE	21		1779888	0	0
RH	COM	74967X103	53258		558968	SH	SOLE	22		519833	0	39135
RH	COM	74967X103	579		6074	SH	SOLE	23		6074	0	0
RH	COM	74967X103	2079		21818	SH	SOLE	26		8743	0	13075
RH	COM	74967X103	251		2634	SH	SOLE	28		2634	0	0
RH	COM	74967X103	251		2635	SH	SOLE	29		0	0	2635
RH	COM	74967X103	2517		26420	SH	SOLE	30		26420	0	0
RH	COM	74967X103	108		1131	SH	SOLE	34		1131	0	0
RH	COM	74967X103	191		2002	SH	SOLE	40		2002	0	0
RHYTHM PHARMACEUTICALS INC	COM	76243J105	13		644	SH	SOLE	2		342	0	302
RHYTHM PHARMACEUTICALS INC	COM	76243J105	549		27612	SH	SOLE	18		27612	0	0
RHYTHM PHARMACEUTICALS INC	COM	76243J105	103		5164	SH	SOLE	19		5164	0	0
RHYTHM PHARMACEUTICALS INC	COM	76243J105	5249		263755	SH	SOLE	21		263755	0	0
RHYTHM PHARMACEUTICALS INC	COM	76243J105	1764		88627	SH	SOLE	22		81726	0	6901
RIBBON COMMUNICATIONS INC	COM	762544104	66		12973	SH	SOLE	2		2308	0	10665
RIBBON COMMUNICATIONS INC	COM	762544104	1		264	SH	SOLE	4		264	0	0
RIBBON COMMUNICATIONS INC	COM	762544104	6		1124	SH	SOLE	7		1124	0	0
RIBBON COMMUNICATIONS INC	COM	762544104	896		175602	SH	SOLE	18		175602	0	0
RIBBON COMMUNICATIONS INC	COM	762544104	167		32693	SH	SOLE	19		32693	0	0
RIBBON COMMUNICATIONS INC	COM	762544104	7994		1567492	SH	SOLE	21		1567492	0	0
RIBBON COMMUNICATIONS INC	COM	762544104	6875		1348012	SH	SOLE	22		1262729	0	85283
RIBBON COMMUNICATIONS INC	COM	762544104	56		11046	SH	SOLE	26		8851	0	2195
RIBBON COMMUNICATIONS INC	COM	762544104	33		6558	SH	SOLE	28		6558	0	0
RIBBON COMMUNICATIONS INC	COM	762544104	52		10210	SH	SOLE	30		10210	0	0
RIBBON COMMUNICATIONS INC	COM	762544104	25		4894	SH	SOLE	40		4894	0	0
RICEBRAN TECHNOLOGIES	COM NEW	762831204	7		4154	SH	SOLE	21		4154	0	0
RICEBRAN TECHNOLOGIES	COM NEW	762831204	15		9536	SH	SOLE	22		9536	0	0
RICHARDSON ELECTRS LTD	COM	763165107	15		1884	SH	SOLE	18		1884	0	0
RICHARDSON ELECTRS LTD	COM	763165107	291		36614	SH	SOLE	21		36614	0	0
RICHARDSON ELECTRS LTD	COM	763165107	2267		285199	SH	SOLE	22		285199	0	0
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	24		6653	SH	SOLE	2		5841	0	812
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	7		2117	SH	SOLE	7		2117	0	0
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	1758		496650	SH	SOLE	18		496650	0	0
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	427		120620	SH	SOLE	19		120620	0	0
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	23230		6562049	SH	SOLE	21		6562049	0	0
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	13371		3777229	SH	SOLE	22		3541649	0	235580
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	187		52912	SH	SOLE	26		0	0	52912
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	111		31323	SH	SOLE	30		31323	0	0
RIGEL PHARMACEUTICALS INC	COM NEW	766559603	107		30315	SH	SOLE	40		30315	0	0
RIGNET INC	COM	766582100	11		808	SH	SOLE	2		429	0	379
RIGNET INC	COM	766582100	4		264	SH	SOLE	7		264	0	0
RIGNET INC	COM	766582100	658		48382	SH	SOLE	18		48382	0	0
RIGNET INC	COM	766582100	129		9518	SH	SOLE	19		9518	0	0
RIGNET INC	COM	766582100	5871		431723	SH	SOLE	21		431723	0	0
RIGNET INC	COM	766582100	4978		366045	SH	SOLE	22		343994	0	22051
RIGNET INC	COM	766582100	27		1979	SH	SOLE	28		1979	0	0
RIGNET INC	COM	766582100	51		3763	SH	SOLE	30		3763	0	0
RIGNET INC	COM	766582100	16		1193	SH	SOLE	34		1193	0	0
RIGNET INC	COM	766582100	22		1636	SH	SOLE	40		1636	0	0
RING ENERGY INC	COM	76680V108	56		3897	SH	SOLE	2		2103	0	1794
RING ENERGY INC	COM	76680V108	21		1494	SH	SOLE	7		1494	0	0
RING ENERGY INC	COM	76680V108	3371		234880	SH	SOLE	18		234880	0	0
RING ENERGY INC	COM	76680V108	574		39986	SH	SOLE	19		39986	0	0
RING ENERGY INC	COM	76680V108	72276		5036678	SH	SOLE	21		5036678	0	0
RING ENERGY INC	COM	76680V108	21193		1476865	SH	SOLE	22		1377524	0	99341
RING ENERGY INC	COM	76680V108	339		23622	SH	SOLE	26		0	0	23622
RING ENERGY INC	COM	76680V108	115		7996	SH	SOLE	28		7996	0	0
RING ENERGY INC	COM	76680V108	1071		74609	SH	SOLE	30		74609	0	0
RING ENERGY INC	COM	76680V108	113		7893	SH	SOLE	40		7893	0	0
RINGCENTRAL INC	CL A	76680R206	1009		15885	SH	SOLE	2		15545	0	340
RINGCENTRAL INC	CL A	76680R206	57		893	SH	SOLE	4		893	0	0
RINGCENTRAL INC	CL A	76680R206	106		1671	SH	SOLE	7		1671	0	0
RINGCENTRAL INC	CL A	76680R206	13250		208660	SH	SOLE	18		208564	0	96
RINGCENTRAL INC	CL A	76680R206	12659		199353	SH	SOLE	19		199353	0	0
RINGCENTRAL INC	CL A	76680R206	132343		2084148	SH	SOLE	21		2084148	0	0
RINGCENTRAL INC	CL A	76680R206	126709		1995414	SH	SOLE	22		1881988	0	113426
RINGCENTRAL INC	CL A	76680R206	3523		55473	SH	SOLE	23		55473	0	0
RINGCENTRAL INC	CL A	76680R206	3414		53763	SH	SOLE	26		17129	0	36634
RINGCENTRAL INC	CL A	76680R206	513		8084	SH	SOLE	28		8084	0	0
RINGCENTRAL INC	CL A	76680R206	696		10963	SH	SOLE	29		0	0	10963
RINGCENTRAL INC	CL A	76680R206	747		11762	SH	SOLE	30		11762	0	0
RINGCENTRAL INC	CL A	76680R206	474		7464	SH	SOLE	40		7464	0	0
RIO TINTO PLC	SPONSORED ADR	767204100	7944		154163	SH	SOLE	7		154163	0	0
RIO TINTO PLC	SPONSORED ADR	767204100	4359		84592	SH	SOLE	18		57	0	84535
RIO TINTO PLC	SPONSORED ADR	767204100	43940		852704	SH	SOLE	19		852704	0	0
RIO TINTO PLC	SPONSORED ADR	767204100	3637		70586	SH	SOLE	21		70586	0	0
RIO TINTO PLC	SPONSORED ADR	767204100	1490		28910	SH	SOLE	25		0	0	28910
RIO TINTO PLC	SPONSORED ADR	767204100	10195		197844	SH	SOLE	34		197844	0	0
RIO TINTO PLC	SPONSORED ADR	767204100	1327		25750	SH	SOLE	36		25750	0	0
RIOT BLOCKCHAIN INC	COM	767292105	26		3960	SH	SOLE	21		3960	0	0
RIOT BLOCKCHAIN INC	COM	767292105	791		119536	SH	SOLE	22		119536	0	0
RISE ED CAYMAN LTD	SPONSORED ADR	76761L102	301		19628	SH	SOLE	22		19628	0	0
RITE AID CORP	COM	767754104	833		495691	SH	SOLE	2		77720	0	417971
RITE AID CORP	COM	767754104	8		5054	SH	SOLE	4		5054	0	0
RITE AID CORP	COM	767754104	211		125309	SH	SOLE	7		125309	0	0
RITE AID CORP	COM	767754104	908		540303	SH	SOLE	18		540303	0	0
RITE AID CORP	COM	767754104	256		152510	SH	SOLE	19		152510	0	0
RITE AID CORP	COM	767754104	19683		11716369	SH	SOLE	21		11716369	0	0
RITE AID CORP	COM	767754104	49285		29336482	SH	SOLE	22		25454648	0	3881834
RITE AID CORP	COM	767754104	467		277803	SH	SOLE	26		200768	0	77035
RITE AID CORP	COM	767754104	249		148041	SH	SOLE	28		148041	0	0
RITE AID CORP	COM	767754104	732		435779	SH	SOLE	30		435779	0	0
RITE AID CORP	COM	767754104	38		22755	SH	SOLE	31		22755	0	0
RITE AID CORP	COM	767754104	685		407783	SH	SOLE	36		407783	0	0
RITE AID CORP	COM	767754104	173		102757	SH	SOLE	40		102757	0	0
RITTER PHARMACEUTICALS INC	COM NEW	767836307	23		8621	SH	SOLE	21		8621	0	0
RIVERVIEW BANCORP INC	COM	769397100	753		80603	SH	SOLE	2		77830	0	2773
RIVERVIEW BANCORP INC	COM	769397100	719		76943	SH	SOLE	18		76943	0	0
RIVERVIEW BANCORP INC	COM	769397100	1272		136162	SH	SOLE	19		136162	0	0
RIVERVIEW BANCORP INC	COM	769397100	6625		709289	SH	SOLE	21		709289	0	0
RIVERVIEW BANCORP INC	COM	769397100	8557		916121	SH	SOLE	22		897396	0	18725
RIVERVIEW BANCORP INC	COM	769397100	1856		198695	SH	SOLE	23		198695	0	0
RIVERVIEW BANCORP INC	COM	769397100	400		42806	SH	SOLE	26		0	0	42806
RIVERVIEW BANCORP INC	COM	769397100	162		17324	SH	SOLE	29		0	0	17324
RLI CORP	COM	749607107	176		2779	SH	SOLE	2		1624	0	1155
RLI CORP	COM	749607107	12		192	SH	SOLE	4		192	0	0
RLI CORP	COM	749607107	2567		40491	SH	SOLE	7		40491	0	0
RLI CORP	COM	749607107	10818		170664	SH	SOLE	18		170664	0	0
RLI CORP	COM	749607107	1957		30866	SH	SOLE	19		30866	0	0
RLI CORP	COM	749607107	230013		3628544	SH	SOLE	21		3628544	0	0
RLI CORP	COM	749607107	67360		1062629	SH	SOLE	22		990269	0	72360
RLI CORP	COM	749607107	658		10383	SH	SOLE	26		6827	0	3556
RLI CORP	COM	749607107	355		5602	SH	SOLE	28		5602	0	0
RLI CORP	COM	749607107	3403		53678	SH	SOLE	30		53678	0	0
RLI CORP	COM	749607107	54		857	SH	SOLE	36		857	0	0
RLI CORP	COM	749607107	275		4344	SH	SOLE	40		4344	0	0
RLJ LODGING TR	COM	74965L101	1325		68140	SH	SOLE	2		38811	0	29329
RLJ LODGING TR	COM	74965L101	1117		57466	SH	SOLE	4		57466	0	0
RLJ LODGING TR	COM	74965L101	5126		263676	SH	SOLE	7		263676	0	0
RLJ LODGING TR	COM	74965L101	131		6718	SH	SOLE	15		6718	0	0
RLJ LODGING TR	COM	74965L101	11168		574460	SH	SOLE	18		574123	0	337
RLJ LODGING TR	COM	74965L101	6672		343204	SH	SOLE	19		343204	0	0
RLJ LODGING TR	COM	74965L101	120822		6215101	SH	SOLE	21		6215101	0	0
RLJ LODGING TR	COM	74965L101	137383		7067028	SH	SOLE	22		6732391	0	334637
RLJ LODGING TR	COM	74965L101	124		6388	SH	SOLE	23		6388	0	0
RLJ LODGING TR	COM	74965L101	6509		334836	SH	SOLE	25		334836	0	0
RLJ LODGING TR	COM	74965L101	2323		119498	SH	SOLE	26		32888	0	86610
RLJ LODGING TR	COM	74965L101	459		23608	SH	SOLE	28		23608	0	0
RLJ LODGING TR	COM	74965L101	1175		60430	SH	SOLE	29		60430	0	0
RLJ LODGING TR	COM	74965L101	16511		849338	SH	SOLE	30		849338	0	0
RLJ LODGING TR	COM	74965L101	126		6471	SH	SOLE	36		6471	0	0
RLJ LODGING TR	COM	74965L101	398		20464	SH	SOLE	40		20464	0	0
RLJ LODGING TR	CUM CONV PFD A	74965L200	37763		1487916	SH	SOLE	21		1487916	0	0
RMG NETWORKS HLDG CORP	COM NEW	74966K300	2		1604	SH	SOLE	21		1604	0	0
RMR GROUP INC	CL A	74967R106	34		493	SH	SOLE	2		302	0	191
RMR GROUP INC	CL A	74967R106	2		32	SH	SOLE	4		32	0	0
RMR GROUP INC	CL A	74967R106	11		156	SH	SOLE	7		156	0	0
RMR GROUP INC	CL A	74967R106	1585		22657	SH	SOLE	18		22657	0	0
RMR GROUP INC	CL A	74967R106	401		5733	SH	SOLE	19		5733	0	0
RMR GROUP INC	CL A	74967R106	14883		212766	SH	SOLE	21		212766	0	0
RMR GROUP INC	CL A	74967R106	12632		180593	SH	SOLE	22		168840	0	11753
RMR GROUP INC	CL A	74967R106	284		4057	SH	SOLE	26		598	0	3459
RMR GROUP INC	CL A	74967R106	75		1067	SH	SOLE	28		1067	0	0
RMR GROUP INC	CL A	74967R106	88		1256	SH	SOLE	30		1256	0	0
RMR GROUP INC	CL A	74967R106	48		682	SH	SOLE	40		682	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	19		7669	SH	SOLE	2		1683	0	5986
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	2		633	SH	SOLE	7		633	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	377		148267	SH	SOLE	18		148267	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	55		21610	SH	SOLE	19		21610	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	7465		2938950	SH	SOLE	21		2938950	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	1844		725969	SH	SOLE	22		657692	0	68277
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	4		1561	SH	SOLE	26		0	0	1561
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	11		4505	SH	SOLE	28		4505	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	109		42816	SH	SOLE	30		42816	0	0
ROADRUNNER TRNSN SVCS HLDG I	COM	76973Q105	8		2964	SH	SOLE	40		2964	0	0
ROBERT HALF INTL INC	COM	770323103	16863		291290	SH	SOLE	2		167980	0	123310
